product_id,product_name,category,supplier_id,unit_price,weight_kg,is_active
21158,Extended client-driven portal,Office Supplies,1252,436.08,,Y
21159,Reactive didactic parallelism,Groceries,1091,2177.54,66.73,Y
21160,Multi-channeled even-keeled capacity,Office Supplies,1161,245.49,68.21,N
21161,Upgradable regional interface,Groceries,1163,2244.55,46.97,N
21162,Compatible neutral extranet,Electronics,1214,2094.62,66.01,Y
21163,Fundamental homogeneous projection,Automotive Parts,1089,1109.61,55.11,Y
21164,Diverse impactful knowledgebase,Pharmaceuticals,1160,685.86,37.33,N
21165,Configurable eco-centric service-desk,Apparel,1046,292.42,6.96,Y
21166,Optimized system-worthy circuit,Furniture,1087,1972.26,36.85,N
21167,Public-key demand-driven archive,Groceries,1098,1869.03,30.38,N
21168,Self-enabling upward-trending flexibility,Furniture,1212,566.45,15.98,N
21169,Sharable tangible project,Pharmaceuticals,1136,232.85,27.94,Y
21170,Ergonomic transitional hub,Industrial Equipment,1019,2374.26,43.06,N
21171,Re-contextualized stable project,Office Supplies,1148,520.2,59.46,Y
21172,Profound real-time complexity,Automotive Parts,1133,547.2,9.27,N
21173,Operative coherent functionalities,Pharmaceuticals,1240,1467.88,52.68,Y
21174,Optional homogeneous algorithm,Electronics,1184,2173.58,38.07,Y
21175,Robust dynamic archive,Sporting Goods,1184,767.08,60.18,N
21176,Future-proofed bottom-line monitoring,Furniture,1205,1184.98,29.89,N
21177,Customizable systemic neural-net,Furniture,1021,2426.97,72.07,N
21178,Open-source asymmetric groupware,Electronics,1296,1003.07,13.35,Y
21179,Sharable background hierarchy,Groceries,1291,1880.12,63.1,
21180,Managed zero-defect flexibility,Sporting Goods,1073,2004.12,36.87,Y
21181,Digitized directional focus group,Groceries,1155,770.2,16.31,N
21182,Advanced bandwidth-monitored implementation,Pharmaceuticals,1003,1194.41,44.01,N
21183,Face-to-face homogeneous benchmark,Furniture,1193,2078.7,7.71,Y
21184,Decentralized context-sensitive moderator,Automotive Parts,1205,1933.6,58.44,Y
21185,Upgradable fault-tolerant parallelism,Industrial Equipment,1178,,70.85,N
21186,Pre-emptive bandwidth-monitored moderator,Electronics,1175,1254.64,60.15,Y
21187,Monitored tangible orchestration,Furniture,1256,471.55,7.47,N
21188,Horizontal neutral flexibility,Sporting Goods,1146,779.11,76.68,N
21189,Robust bandwidth-monitored application,Sporting Goods,1265,2085.91,27.74,N
21190,Down-sized foreground system engine,Groceries,1007,403.89,30.75,N
21191,Networked contextually-based hardware,Automotive Parts,1217,1928.86,59.38,N
21192,User-centric systematic toolset,Sporting Goods,1258,933.32,67.54,N
21193,Public-key neutral policy,Toys,1218,1330.22,,N
21194,Open-architected mission-critical parallelism,Industrial Equipment,1102,1288.21,,Y
21195,De-engineered empowering access,Electronics,1251,1151.71,54.93,N
21196,Synergized multimedia structure,Groceries,1013,1357.79,33.39,Y
21197,Distributed stable capacity,Electronics,1058,894.4,31.73,Y
21198,Digitized homogeneous open system,Toys,1075,1583.03,27.66,N
21199,User-centric encompassing application,Pharmaceuticals,1021,193.19,48.77,Y
21200,Up-sized scalable hub,Apparel,1196,1282.56,50.96,Y
21201,Triple-buffered zero-defect encryption,Apparel,1132,1804.54,34.7,Y
21202,Synergistic real-time instruction set,Office Supplies,1156,1539.72,19.54,N
21203,Triple-buffered logistical contingency,Toys,1111,1902.28,55.12,Y
21204,Organic heuristic website,Automotive Parts,1205,2274.55,,Y
21205,Persistent motivating forecast,Industrial Equipment,1141,669.1,50.81,N
21206,Grass-roots interactive model,Automotive Parts,1114,161.18,48.76,N
21207,Universal discrete function,Office Supplies,1278,,27.28,N
21208,Sharable background function,Groceries,1256,528.17,,Y
21209,Open-source zero administration functionalities,Pharmaceuticals,1250,1404.19,59.85,N
21210,Cross-group scalable artificial intelligence,Electronics,1232,1686.9,46.82,N
21211,Compatible upward-trending encoding,Automotive Parts,1012,1878.97,39.29,Y
21212,Cross-group composite orchestration,Apparel,1194,1518.59,17.5,Y
21213,Centralized attitude-oriented synergy,Toys,1082,1917.65,28.19,N
21214,Horizontal neutral methodology,Apparel,1164,1926.71,54.96,N
21215,Advanced interactive service-desk,Sporting Goods,1116,2147.92,22.94,
21216,Profound upward-trending challenge,Electronics,1091,1001.34,26.76,Y
21217,Polarized modular migration,Toys,1197,1451.23,32.85,Y
21218,Synergized systematic monitoring,Industrial Equipment,1258,2497.28,,Y
21219,Total bottom-line initiative,Apparel,1292,1564.49,1.87,N
21220,Advanced reciprocal core,Furniture,1283,1279.32,12.95,Y
21221,User-friendly 24hour structure,Furniture,1242,2342.98,23.47,N
21222,Optimized tangible monitoring,Industrial Equipment,1236,614.13,19.39,Y
21223,User-friendly grid-enabled encryption,Groceries,1170,2180.47,57.78,N
21224,User-centric stable moderator,Toys,1267,2488.85,33.4,Y
21225,Synergized real-time analyzer,Sporting Goods,1274,1787.48,58.1,Y
21226,Robust local concept,Office Supplies,1187,999.77,35.23,
21227,Synergistic well-modulated moderator,Industrial Equipment,1135,1895.34,8.99,N
21228,Face-to-face context-sensitive archive,Sporting Goods,1073,2282.61,7.82,N
21229,Multi-lateral client-driven migration,Automotive Parts,1252,1881.75,55.15,N
21230,Multi-channeled actuating interface,Electronics,1291,689.7,11.88,N
21231,Proactive homogeneous concept,Automotive Parts,1289,908.09,57.28,N
21232,Multi-layered bifurcated Graphical User Interface,Groceries,1151,387.79,23.42,Y
21233,Synergistic dynamic moratorium,Groceries,1109,1458.91,20.79,N
21234,Visionary bottom-line frame,Groceries,1245,1546.91,51.53,N
21235,Innovative mission-critical frame,Sporting Goods,1194,2163.79,69.67,N
21236,Fundamental didactic ability,Apparel,1008,1672.52,24.78,Y
21237,User-centric responsive open system,Sporting Goods,1101,892.54,,Y
21238,Object-based didactic function,Electronics,1104,910.17,7.95,Y
21239,Stand-alone multimedia alliance,Office Supplies,1274,2116.82,77.64,Y
21240,Persistent regional matrix,Groceries,1126,641.67,52.08,N
21241,Centralized heuristic ability,Industrial Equipment,1091,102.5,22.23,Y
21242,Seamless logistical groupware,Electronics,1068,1307.35,19.55,Y
21243,Innovative heuristic benchmark,Electronics,1275,2204.34,50.73,Y
21244,Adaptive grid-enabled success,Office Supplies,1244,495.1,47.88,N
21245,Enterprise-wide impactful help-desk,Sporting Goods,1058,1800.51,15.62,N
21246,Advanced bandwidth-monitored Internet solution,Toys,1001,630.87,39.43,N
21247,Pre-emptive dedicated artificial intelligence,Office Supplies,1154,661.97,22.06,N
21248,Progressive multimedia collaboration,Groceries,1058,2443.12,25.57,Y
21249,Open-source bottom-line matrix,Toys,1092,165.77,7.61,Y
21250,Adaptive coherent throughput,Furniture,1100,1947.42,40.17,Y
21251,Switchable eco-centric definition,Furniture,1154,2319.02,12.41,Y
21252,Phased hybrid hub,Groceries,1081,1526.09,41.34,N
21253,Innovative high-level interface,Automotive Parts,1138,573.35,68.51,Y
21254,Enterprise-wide national workforce,Pharmaceuticals,1182,2073.42,34.05,N
21255,Future-proofed bi-directional intranet,Pharmaceuticals,1029,2421.76,11.24,Y
21256,Switchable leadingedge complexity,Automotive Parts,1107,1655.81,29.91,N
21257,Devolved heuristic synergy,Furniture,1286,1400.81,49.42,Y
21258,Optional 24hour help-desk,Sporting Goods,1125,402.72,47.46,N
21259,Triple-buffered dedicated budgetary management,Industrial Equipment,1250,626.12,4.79,N
21260,Ergonomic executive analyzer,Apparel,1225,2309.17,70.47,N
21261,Devolved hybrid instruction set,Industrial Equipment,1078,2185.13,16.04,N
21262,User-friendly full-range alliance,Automotive Parts,1286,1328.51,11.28,N
21263,Diverse static customer loyalty,Sporting Goods,1185,2262.95,17.22,N
21264,Polarized static flexibility,Automotive Parts,1171,499.06,,N
21265,Decentralized intangible matrix,Sporting Goods,1219,991.98,66.54,N
21266,Reactive modular website,Electronics,1009,1415.16,69.85,N
21267,Synergized transitional capacity,Apparel,1295,835.71,45.25,Y
21268,Inverse web-enabled task-force,Apparel,1263,2116.06,37.5,Y
21269,Vision-oriented impactful middleware,Sporting Goods,1221,2044.75,70.45,Y
21270,Up-sized user-facing info-mediaries,Pharmaceuticals,1094,1620.3,62.5,Y
21271,De-engineered bifurcated benchmark,Electronics,1206,1437.7,,Y
21272,Ameliorated clear-thinking collaboration,Industrial Equipment,1133,2139.23,26.16,N
21273,Monitored motivating access,Groceries,1296,383.21,,Y
21274,Visionary systemic encoding,Apparel,1066,1351.11,25.26,N
21275,Business-focused systematic Graphical User Interface,Automotive Parts,1084,1061.86,73.59,N
21276,Optimized radical support,Toys,1064,,69.41,Y
21277,Advanced intermediate matrices,Furniture,1229,1097.49,30.47,N
21278,Implemented executive matrix,Office Supplies,1260,2283.38,60.54,N
21279,Configurable well-modulated interface,Furniture,1163,1038.99,63.99,Y
21280,Fully-configurable regional collaboration,Toys,1234,42.33,32.05,N
21281,Upgradable multimedia contingency,Automotive Parts,1034,1086.5,56.11,N
21282,Fully-configurable even-keeled throughput,Automotive Parts,1009,2378.37,,Y
21283,Customizable empowering standardization,Office Supplies,1290,25.17,55.62,
21284,Fully-configurable static interface,Automotive Parts,1108,2166.13,33.22,Y
21285,Exclusive methodical strategy,Groceries,1078,1855.43,74.0,N
21286,Customer-focused tangible superstructure,Pharmaceuticals,1157,1010.33,21.25,N
21287,Profit-focused reciprocal contingency,Electronics,1015,2222.27,11.59,Y
21288,Ergonomic optimizing product,Pharmaceuticals,1081,252.09,7.42,N
21289,Sharable coherent emulation,Office Supplies,1238,2458.46,68.56,N
21290,Decentralized clear-thinking initiative,Automotive Parts,1241,2249.07,52.53,Y
21291,Automated even-keeled core,Industrial Equipment,1245,1233.02,17.58,Y
21292,Digitized interactive adapter,Toys,1043,1858.48,49.22,N
21293,Seamless dedicated array,Sporting Goods,1169,1776.73,41.62,Y
21294,Business-focused homogeneous installation,Groceries,1168,1056.21,,N
21295,Progressive fault-tolerant standardization,Groceries,1025,,50.79,N
21296,Sharable discrete definition,Sporting Goods,1166,31.26,27.54,N
21297,Mandatory interactive matrices,Sporting Goods,1232,2481.76,43.69,N
21298,Centralized multimedia interface,Groceries,1173,2491.72,64.57,Y
21299,Stand-alone actuating framework,Automotive Parts,1176,1908.65,29.27,Y
21300,Customizable encompassing hierarchy,Sporting Goods,1049,569.36,9.67,Y
21301,Grass-roots grid-enabled structure,Office Supplies,1158,1132.51,6.68,N
21302,Operative dynamic functionalities,Furniture,1262,488.81,15.93,Y
21303,Business-focused contextually-based analyzer,Office Supplies,1289,2150.1,42.68,Y
21304,Adaptive actuating protocol,Groceries,1192,398.56,68.72,Y
21305,User-friendly fresh-thinking data-warehouse,Industrial Equipment,1277,2355.6,,N
21306,Horizontal methodical focus group,Office Supplies,1152,975.65,71.5,Y
21307,Robust bandwidth-monitored Internet solution,Office Supplies,1001,189.03,16.74,Y
21308,Enterprise-wide eco-centric matrix,Groceries,1031,1888.41,65.8,Y
21309,Multi-lateral full-range framework,Toys,1201,1966.21,15.51,Y
21310,Customizable bandwidth-monitored secured line,Apparel,1072,2231.81,46.9,Y
21311,Advanced systemic neural-net,Electronics,1142,1901.94,41.67,N
21312,Visionary clear-thinking groupware,Automotive Parts,1119,1651.73,43.32,
21313,Multi-lateral user-facing workforce,Electronics,1175,2188.34,71.29,Y
21314,Multi-lateral value-added time-frame,Furniture,1250,1896.63,7.13,N
21315,Reverse-engineered multi-tasking portal,Sporting Goods,1124,2173.66,77.06,N
21316,Multi-layered disintermediate projection,Office Supplies,1142,2262.02,53.37,Y
21317,Grass-roots demand-driven paradigm,Sporting Goods,1052,1783.31,39.62,Y
21318,Networked background benchmark,Industrial Equipment,1250,1402.56,41.54,Y
21319,De-engineered responsive synergy,Apparel,1051,1439.91,19.13,N
21320,Robust bottom-line analyzer,Electronics,1202,1796.29,63.06,Y
21321,Reverse-engineered solution-oriented core,Toys,1205,2033.28,2.1,Y
21322,Ergonomic tertiary knowledge user,Toys,1051,732.11,58.34,N
21323,Cross-platform asynchronous moratorium,Furniture,1181,2434.0,62.71,N
21324,Secured global framework,Office Supplies,1083,525.03,59.27,Y
21325,Up-sized methodical task-force,Pharmaceuticals,1256,2141.9,43.08,N
21326,Exclusive national success,Apparel,1157,255.04,25.07,N
21327,Distributed 6thgeneration capacity,Sporting Goods,1104,663.17,64.48,Y
21328,Ergonomic intangible neural-net,Furniture,1166,41.79,72.71,Y
21329,Universal eco-centric task-force,Apparel,1204,1546.94,7.29,N
21330,Realigned grid-enabled hierarchy,Pharmaceuticals,1135,366.12,31.77,N
21331,Organized responsive structure,Apparel,1151,1534.32,18.02,Y
21332,Decentralized intermediate architecture,Furniture,1141,67.85,78.66,Y
21333,Polarized intangible moderator,Furniture,1075,33.02,68.61,Y
21334,Profit-focused 3rdgeneration concept,Office Supplies,1212,466.77,50.2,N
21335,Right-sized even-keeled standardization,Automotive Parts,1187,2008.96,29.19,N
21336,De-engineered explicit analyzer,Groceries,1040,2395.31,66.2,Y
21337,Re-contextualized analyzing utilization,Office Supplies,1050,2452.57,42.85,Y
21338,Team-oriented content-based support,Office Supplies,1179,1794.48,17.96,N
21339,Object-based modular software,Toys,1225,1243.84,,Y
21340,Public-key multimedia archive,Groceries,1178,1192.61,28.39,N
21341,Down-sized leadingedge system engine,Sporting Goods,1015,1784.6,61.16,N
21342,Profound human-resource open architecture,Automotive Parts,1159,1346.91,45.61,Y
21343,Vision-oriented human-resource initiative,Industrial Equipment,1277,2450.49,0.59,N
21344,Robust encompassing database,Apparel,1062,1937.0,42.41,Y
21345,Enterprise-wide 24hour complexity,Electronics,1092,2089.68,39.62,N
21346,Re-engineered didactic parallelism,Toys,1294,1752.92,30.53,Y
21347,Total 24/7 utilization,Groceries,1050,779.37,70.33,N
21348,Profound logistical middleware,Apparel,1103,568.15,60.16,Y
21349,Triple-buffered uniform moderator,Electronics,1032,2455.06,,Y
21350,Fundamental exuding definition,Automotive Parts,1003,,72.42,Y
21351,Implemented tertiary flexibility,Sporting Goods,1097,1591.93,17.51,Y
21352,Reactive bottom-line concept,Sporting Goods,1192,1435.81,70.38,
21353,Face-to-face 6thgeneration monitoring,Electronics,1228,77.79,71.06,Y
21354,Front-line explicit analyzer,Groceries,1150,271.22,13.43,N
21355,Sharable client-server focus group,Office Supplies,1173,2344.67,62.74,Y
21356,Devolved encompassing utilization,Groceries,1174,617.06,65.42,N
21357,Business-focused secondary encryption,Sporting Goods,1031,2291.69,72.78,Y
21358,Expanded national budgetary management,Pharmaceuticals,1267,229.2,45.06,Y
21359,Adaptive solution-oriented hardware,Sporting Goods,1145,802.15,23.47,N
21360,Self-enabling real-time hub,Sporting Goods,1043,1227.18,44.92,N
21361,Inverse attitude-oriented strategy,Electronics,1029,1319.82,7.18,Y
21362,Reactive empowering success,Office Supplies,1161,,77.34,Y
21363,Devolved incremental pricing structure,Office Supplies,1223,1846.87,40.72,N
21364,Implemented fresh-thinking approach,Groceries,1051,1144.17,57.01,Y
21365,Self-enabling 24/7 help-desk,Electronics,1293,1601.77,30.55,Y
21366,Face-to-face upward-trending focus group,Pharmaceuticals,1003,2261.18,78.97,N
21367,Enhanced eco-centric adapter,Industrial Equipment,1023,391.51,53.5,N
21368,Public-key stable time-frame,Automotive Parts,1105,2350.8,0.87,Y
21369,Vision-oriented optimal benchmark,Electronics,1250,635.06,31.67,Y
21370,Up-sized value-added solution,Apparel,1037,1594.72,63.31,Y
21371,Multi-tiered solution-oriented extranet,Toys,1132,2388.38,22.95,Y
21372,Self-enabling scalable portal,Furniture,1203,2057.55,44.4,Y
21373,Reactive demand-driven intranet,Apparel,1241,1198.09,66.66,Y
21374,Face-to-face fresh-thinking flexibility,Pharmaceuticals,1124,1091.0,11.46,Y
21375,Expanded optimal product,Pharmaceuticals,1097,1921.84,1.19,N
21376,Versatile hybrid collaboration,Furniture,1090,876.59,4.56,Y
21377,Organized discrete superstructure,Furniture,1116,461.54,,Y
21378,Up-sized intermediate hub,Groceries,1271,720.94,77.14,N
21379,Digitized mission-critical array,Industrial Equipment,1266,1336.62,57.94,Y
21380,Proactive contextually-based knowledgebase,Electronics,1120,16.74,65.11,N
21381,Enterprise-wide context-sensitive core,Apparel,1019,,65.93,N
21382,Re-contextualized mobile superstructure,Toys,1145,1714.65,59.86,N
21383,Enterprise-wide secondary forecast,Groceries,1233,1198.86,70.36,Y
21384,Ameliorated fault-tolerant complexity,Groceries,1199,2497.85,1.72,N
21385,Enhanced hybrid software,Office Supplies,1211,1777.29,79.0,Y
21386,Robust content-based architecture,Toys,1208,1054.01,36.21,N
21387,Digitized asynchronous interface,Groceries,1167,1664.1,16.51,N
21388,Fully-configurable logistical project,Office Supplies,1187,2251.09,63.38,N
21389,Open-architected bandwidth-monitored success,Office Supplies,1073,1176.64,24.06,N
21390,Progressive client-driven superstructure,Pharmaceuticals,1027,500.13,12.58,Y
21391,Versatile 24/7 portal,Furniture,1227,61.54,53.38,Y
21392,Cross-platform homogeneous info-mediaries,Furniture,1206,1438.52,25.35,N
21393,Ameliorated bifurcated access,Industrial Equipment,1162,1526.67,,Y
21394,Virtual secondary analyzer,Electronics,1044,55.62,7.24,Y
21395,De-engineered dynamic throughput,Apparel,1110,770.29,72.74,N
21396,Configurable encompassing circuit,Automotive Parts,1174,1759.6,64.2,Y
21397,Self-enabling radical access,Industrial Equipment,1213,297.86,44.96,N
21398,Advanced bi-directional moratorium,Groceries,1128,2440.36,,N
21399,User-centric global strategy,Electronics,1195,1193.25,79.02,Y
21400,Configurable dedicated challenge,Sporting Goods,1230,2235.18,45.36,N
21401,Polarized well-modulated open system,Industrial Equipment,1036,444.73,31.52,Y
21402,Organic cohesive function,Apparel,1165,732.29,78.69,N
21403,Managed mission-critical collaboration,Automotive Parts,1087,914.31,22.46,N
21404,Fully-configurable analyzing moratorium,Electronics,1164,2264.73,56.06,N
21405,Team-oriented encompassing product,Sporting Goods,1021,683.55,,Y
21406,Quality-focused bottom-line adapter,Toys,1294,49.99,37.64,N
21407,Balanced bi-directional moratorium,Office Supplies,1193,840.42,62.74,N
21408,Implemented bi-directional migration,Sporting Goods,1134,1381.85,6.71,N
21409,Operative client-server ability,Electronics,1261,2239.76,64.51,Y
21410,Face-to-face 4thgeneration emulation,Furniture,1034,386.71,,
21411,Optimized human-resource circuit,Industrial Equipment,1175,2175.66,46.64,N
21412,Multi-channeled solution-oriented forecast,Electronics,1055,1532.19,16.0,Y
21413,Face-to-face systemic info-mediaries,Furniture,1047,11.6,57.37,Y
21414,Synergized transitional budgetary management,Sporting Goods,1244,2044.24,14.93,Y
21415,Pre-emptive composite budgetary management,Electronics,1227,463.95,77.94,Y
21416,Face-to-face bi-directional forecast,Apparel,1064,1757.76,67.9,N
21417,Multi-channeled asynchronous pricing structure,Office Supplies,1152,1504.68,17.5,Y
21418,Managed bottom-line hierarchy,Automotive Parts,1272,19.44,12.94,Y
21419,Configurable 6thgeneration portal,Sporting Goods,1221,,59.55,N
21420,Distributed context-sensitive interface,Pharmaceuticals,1034,1423.86,59.39,N
21421,Progressive full-range policy,Furniture,1161,1365.7,13.69,N
21422,Enterprise-wide systematic interface,Toys,1167,2308.77,71.93,
21423,Distributed static software,Electronics,1198,1050.15,63.07,Y
21424,Innovative regional forecast,Toys,1205,915.54,52.96,Y
21425,Monitored bi-directional flexibility,Toys,1112,238.93,21.71,Y
21426,Proactive stable hub,Office Supplies,1156,2074.79,15.24,N
21427,Fundamental transitional website,Electronics,1082,1219.38,8.53,N
21428,Compatible zero tolerance ability,Sporting Goods,1073,589.41,,Y
21429,Distributed zero-defect projection,Industrial Equipment,1174,1576.89,9.79,N
21430,Digitized foreground circuit,Sporting Goods,1066,925.18,35.79,N
21431,Networked local success,Pharmaceuticals,1120,2275.55,72.15,N
21432,Polarized asymmetric budgetary management,Furniture,1296,1984.96,77.24,Y
21433,Re-engineered interactive superstructure,Furniture,1122,2033.68,,Y
21434,Grass-roots client-server array,Industrial Equipment,1197,1875.98,42.36,N
21435,Inverse clear-thinking contingency,Furniture,1035,1124.81,22.13,Y
21436,Visionary human-resource help-desk,Electronics,1243,617.97,66.0,Y
21437,Intuitive modular interface,Pharmaceuticals,1164,1212.77,42.93,Y
21438,Polarized system-worthy installation,Furniture,1152,1834.08,40.36,Y
21439,Robust scalable groupware,Groceries,1153,653.95,2.35,N
21440,Devolved solution-oriented encryption,Groceries,1239,1939.94,30.59,N
21441,Networked intangible neural-net,Sporting Goods,1056,2342.38,56.52,N
21442,Proactive national monitoring,Apparel,1166,2390.35,26.16,
21443,Proactive national monitoring,Toys,1193,1376.22,31.67,Y
21444,Focused human-resource artificial intelligence,Industrial Equipment,1145,811.39,40.96,N
21445,Reduced transitional instruction set,Groceries,1033,2317.52,41.85,N
21446,Progressive object-oriented time-frame,Toys,1183,846.72,5.61,N
21447,Team-oriented value-added definition,Office Supplies,1203,1737.08,65.16,
21448,Total background encoding,Electronics,1134,570.04,44.64,Y
21449,Multi-lateral 24hour database,Furniture,1246,107.9,76.0,Y
21450,Ameliorated high-level open architecture,Toys,9015,,61.25,N
21451,Phased client-driven budgetary management,Furniture,1282,171.77,16.75,N
21452,Centralized grid-enabled hierarchy,Pharmaceuticals,1042,1454.79,66.33,Y
21453,Vision-oriented client-driven frame,Pharmaceuticals,1145,665.59,12.83,N
21454,Persevering client-server neural-net,Automotive Parts,1101,818.99,52.05,N
21455,Operative dynamic database,Electronics,1105,463.71,8.58,N
21456,Face-to-face analyzing synergy,Automotive Parts,1110,2216.86,4.4,N
21457,Devolved bottom-line standardization,Automotive Parts,1112,,66.38,N
21458,Triple-buffered client-server implementation,Toys,1168,1145.8,13.26,N
21459,Upgradable 4thgeneration standardization,Apparel,1128,196.03,68.22,N
21460,Optimized holistic application,Toys,1001,760.01,76.9,Y
21461,Total bi-directional protocol,Pharmaceuticals,1217,1855.13,,Y
21462,Reduced asynchronous matrices,Sporting Goods,1155,356.31,70.99,Y
21463,Right-sized cohesive algorithm,Apparel,1244,438.1,18.82,N
21464,Digitized high-level circuit,Industrial Equipment,1139,58.35,58.53,N
21465,Configurable dynamic archive,Sporting Goods,1194,76.69,37.28,Y
21466,Advanced non-volatile instruction set,Automotive Parts,1033,2398.65,57.52,N
21467,Distributed well-modulated contingency,Sporting Goods,1097,588.58,,N
21468,Phased value-added challenge,Sporting Goods,1287,2380.46,57.26,Y
21469,User-friendly multi-tasking standardization,Sporting Goods,1189,1141.73,29.89,Y
21470,Innovative methodical installation,Pharmaceuticals,1165,1838.52,46.44,N
21471,Up-sized global intranet,Sporting Goods,1076,2035.94,32.66,Y
21472,Stand-alone system-worthy access,Pharmaceuticals,1071,833.34,36.09,Y
21473,Horizontal bifurcated collaboration,Groceries,1176,1266.87,43.24,
21474,Centralized secondary alliance,Furniture,1294,350.52,31.74,Y
21475,Robust web-enabled conglomeration,Electronics,1267,261.33,44.06,N
21476,Profit-focused cohesive access,Pharmaceuticals,1251,294.07,31.63,N
21477,Object-based interactive software,Apparel,1209,1720.13,51.53,Y
21478,Persevering neutral structure,Office Supplies,1001,2233.17,39.64,N
21479,Fundamental object-oriented middleware,Automotive Parts,1124,1889.99,43.38,Y
21480,Integrated tertiary emulation,Apparel,1009,79.68,66.22,N
21481,Optimized cohesive flexibility,Pharmaceuticals,1061,1055.95,0.89,N
21482,Cross-group multi-state implementation,Industrial Equipment,1107,760.86,38.3,N
21483,De-engineered value-added data-warehouse,Pharmaceuticals,1017,1250.99,56.07,Y
21484,Open-architected regional approach,Industrial Equipment,1217,1722.1,75.93,N
21485,Face-to-face hybrid contingency,Apparel,1020,2407.0,43.52,Y
21486,User-friendly next generation portal,Pharmaceuticals,1233,950.87,,N
21487,Compatible system-worthy Local Area Network,Apparel,1111,,10.31,N
21488,Polarized foreground projection,Sporting Goods,1036,1256.18,45.23,Y
21489,Stand-alone impactful implementation,Office Supplies,1130,1464.98,72.19,Y
21490,Down-sized actuating website,Groceries,1170,1067.98,6.19,N
21491,Multi-layered secondary interface,Electronics,1091,1931.61,17.91,N
21492,Ergonomic encompassing benchmark,Apparel,1118,1785.14,11.18,Y
21493,Customer-focused asynchronous hierarchy,Toys,1225,,42.04,Y
21494,Robust zero-defect groupware,Automotive Parts,1215,1185.2,56.18,N
21495,Assimilated disintermediate forecast,Office Supplies,1184,1187.61,72.53,N
21496,Diverse needs-based benchmark,Furniture,1045,1426.91,79.72,Y
21497,Cloned didactic policy,Apparel,1095,1456.14,18.62,N
21498,Advanced web-enabled function,Electronics,1201,29.96,1.02,Y
21499,Ergonomic neutral customer loyalty,Groceries,1156,2201.2,19.53,N
21500,Sharable 5thgeneration encoding,Apparel,1245,1197.88,44.26,Y
21501,Phased encompassing paradigm,Furniture,1174,2119.14,1.77,Y
21502,Intuitive modular interface,Pharmaceuticals,1164,1212.77,42.93,Y
21503,Advanced intermediate matrices,Furniture,1229,1097.49,30.47,N
21504,Compatible national data-warehouse,Pharmaceuticals,1185,627.47,51.93,Y
21505,Networked methodical flexibility,Groceries,1123,1638.24,22.11,N
21506,Business-focused 3rdgeneration help-desk,Toys,1116,380.97,7.07,Y
21507,Object-based interactive software,Apparel,1209,1720.13,51.53,Y
21508,Networked content-based leverage,Groceries,1276,383.69,37.12,N
21509,Virtual local secured line,Sporting Goods,1144,342.98,13.74,Y
21510,Vision-oriented system-worthy utilization,Automotive Parts,1050,548.89,35.8,Y
